!GiaId: 275251207 azimuth= -43.22934887454733, zenith= 37.50717339352987
!x_antenna(N_ant), y_antenna(N_ant), St_I(N_ant), St_Q(N_ant), St_U(N_ant),St_V(N_ant),sigma_I(N_ant), sigma_Q(N_ant), sigma_U(N_ant),sigma_V(N_ant), station(N_ant),x_ant_ground(N_ant), y_ant_ground(N_ant)
-50.147431408042294	-139.20247986618185	4.5393184314132426e-08	-1.48897320488503e-08	-2.0065277251279325e-08	3.7000135607079664e-08	5.863663606974803e-09	6.105711123791871e-09	5.97819135213376e-09	6.115288440304168e-09
-52.70241247227511	-132.9934951538412	4.1192525665909173e-08	-2.3307798685126816e-08	-2.73978240484242e-08	1.9170247021131654e-08	5.448197514839256e-09	6.3823102576110106e-09	5.146292266755078e-09	5.818641675366466e-09
-58.33574555400868	-135.50046962034793	4.602257175257384e-08	-1.912001191824946e-08	-2.4722711292065953e-08	3.332513490491153e-08	4.965088325700176e-09	6.0770325711966885e-09	5.30547131061587e-09	5.839254456683507e-09
-31.937200705107763	-71.61893779019783	6.158756135973196e-08	-3.7973823171682e-08	-2.6361883085039564e-08	3.899601270208101e-08	6.9024690794891784e-09	7.1325430078606916e-09	6.646409121805918e-09	7.3342262969089045e-09
-16.583570209445792	-75.60837223162096	6.571239489923294e-08	-3.480073485719426e-08	-1.717919738807371e-08	5.099444194452173e-08	7.721885481390846e-09	7.96570142536762e-09	7.495873977218472e-09	7.522665638755984e-09
1.7489020775239024	-131.592524615492	5.5103143053916516e-08	-3.798224883908496e-08	-1.1041961163421836e-08	3.692278973264335e-08	6.6465843032409885e-09	7.299196489143802e-09	6.16090326833224e-09	6.4988043109178374e-09
-4.726068244079678	-146.4965425436641	4.2248937692072227e-08	-2.0816548694913958e-08	-2.0163446963608596e-08	2.62499636329744e-08	5.467717241069158e-09	7.075854910810984e-09	5.599962002425903e-09	6.41771063073812e-09
-78.52579348611238	-8.891242568944598	6.112843600056821e-08	-3.8337693478827964e-08	-1.776943406769977e-08	4.3431458229976785e-08	8.01601363337155e-09	7.756216792760973e-09	7.005976453621812e-09	8.126259746370793e-09
-53.69438112367149	22.312626060079225	6.595719770662837e-08	-3.931620083297237e-08	-2.872009037268403e-08	4.3646833152247366e-08	7.606879717904446e-09	8.750540946953436e-09	7.546778679938667e-09	7.504032124604326e-09
-46.7347303117395	9.691355479595632	5.064114080713922e-08	-2.2216275260614264e-08	-3.300852279587894e-08	3.093163226441928e-08	6.346908431966096e-09	7.522241014074144e-09	5.77665450897651e-09	6.740673612045648e-09
-44.420309707191436	1.8534449395398924	5.5740237323273977e-08	-2.5618404921342408e-08	-2.5885754022148636e-08	4.058580736715298e-08	6.588479678353904e-09	8.112517824947572e-09	7.111967803386135e-09	7.162047938981648e-09
-48.74863402045671	-14.966396893771144	6.297013903231808e-08	-2.3923281122866916e-08	-2.9199031240946286e-08	4.918037343431873e-08	6.240359268806184e-09	8.080107997265668e-09	5.7262325576680635e-09	7.1570070704288545e-09
-78.58203414647213	-15.78209240249066	8.153395928532062e-08	-4.4596878478852553e-08	-2.0383259723422085e-08	6.418774214428184e-08	9.625269552322916e-09	1.0511060404508318e-08	7.908112640836335e-09	8.919219274641052e-09
-85.14431355996977	-10.562864145885465	6.423523374676686e-08	-3.3335409663631145e-08	-2.0313789122318858e-08	4.9955821512582855e-08	8.372499158577203e-09	8.672461579778623e-09	7.406614058155898e-09	8.587852284638442e-09
-85.79060679074364	14.754612559150972	4.837588315850086e-08	-2.91825278794692e-08	-2.3161947974430106e-08	2.8531447437617007e-08	6.797978844390312e-09	8.03773667389632e-09	6.299061045561884e-09	7.905609325655211e-09
-78.44614800234609	26.33615489062962	5.716788796462895e-08	-4.0625920304163037e-08	-2.716459139216718e-08	2.92087230629939e-08	8.022215821980523e-09	8.492355087907978e-09	6.6393390335138855e-09	8.804430951615841e-09
-64.94163022180123	29.836087342579624	5.505446016039059e-08	-3.395013579821943e-08	-2.3759175176261452e-08	3.531164700918362e-08	6.91958659033243e-09	8.419781867041732e-09	7.037000315816386e-09	6.866108196628435e-09
-55.79883989423985	29.388785347803594	5.7186480551857993e-08	-3.2176592593774046e-08	-2.68617877783019e-08	3.8038875586003066e-08	7.1283341077086715e-09	7.373822067828414e-09	6.308450598566171e-09	8.01635314632425e-09
-46.64097763235939	22.17711604310154	5.375844705109033e-08	-2.9311526518028594e-08	-1.3074632198484309e-08	4.2639158242803086e-08	7.908445306912297e-09	8.295715495181847e-09	7.474897414817665e-09	7.737018402416516e-09
-37.558207513879715	8.899336739200645	5.607317533223451e-08	-3.6673320088452e-08	-2.7676281316958908e-08	3.1435365677046554e-08	7.02415034844816e-09	7.547947090696495e-09	6.776635001508691e-09	7.817924199404554e-09
-70.73023436382026	-25.629067772782225	5.955152399450734e-08	-1.9212952897924036e-08	-2.998963189194103e-08	4.7435589752283716e-08	6.961978441055227e-09	7.746873506967664e-09	6.291103786908806e-09	7.541061876973632e-09
-78.47059055517468	-24.109329531665455	6.031890557228087e-08	-3.1069991258531965e-08	-1.821065221924539e-08	4.539189651068155e-08	7.60533738571733e-09	8.090002822622299e-09	6.9935144522375214e-09	8.150943243416837e-09
-91.0304008093696	-10.080461933448229	5.967090308644536e-08	-3.5187833870957367e-08	-2.2286641724922475e-08	4.073017173377123e-08	7.611787992181834e-09	9.207534279176331e-09	7.106807112654915e-09	6.77880097693693e-09
-97.30737693459795	6.839336242608983	6.403685750880322e-08	-2.7989637149597283e-08	-2.4011929368995568e-08	4.912476804309433e-08	7.360336477131099e-09	8.578200124927574e-09	7.443493795583583e-09	7.684155846884107e-09
-86.72207213715885	23.771168115587237	5.9207103221058465e-08	-2.3406450943422937e-08	-3.030404701423273e-08	4.216251989893438e-08	6.8200017341524674e-09	8.161606714815868e-09	6.5665371668292285e-09	8.194340270185896e-09
-59.93321924993751	38.36396502549926	4.82679143755254e-08	-2.850076344628862e-08	-2.9870761912028316e-08	2.404153843672824e-08	6.906310372698578e-09	7.523940037377161e-09	6.531876354829205e-09	7.705052471516079e-09
-38.143476399767955	27.34336443132297	4.1186442754452826e-08	-2.1492486983550456e-08	-2.2139510064774503e-08	2.457189641962934e-08	5.472647162213713e-09	5.922107871773361e-09	5.362701065858758e-09	6.4931754948140775e-09
-31.428751486522614	-0.6668858451978941	5.909180037708883e-08	-3.229489978892754e-08	-3.123958058730724e-08	3.7425397150327507e-08	6.519283456452098e-09	7.66257871984532e-09	6.159699407880358e-09	6.938124938182963e-09
-35.42222336640512	-5.969206362127433	7.04824708804117e-08	-3.8597616447755475e-08	-2.7156657900231255e-08	5.193939450016691e-08	8.2969811983833e-09	8.835911383530972e-09	7.067765032831903e-09	8.383905442554302e-09
-30.421842726571466	-9.692821205463868	6.172877412535305e-08	-2.870593510747825e-08	-2.9769986729416573e-08	4.4333925041660724e-08	7.884928911288433e-09	7.725690460131974e-09	7.025649064384982e-09	8.571908441476281e-09
-58.1297488729745	-36.635756488421194	6.64084218942273e-08	-3.735960410999229e-08	-2.6283525292258494e-08	4.7403683684086215e-08	7.542088717582211e-09	8.160576532232995e-09	6.490087596548255e-09	8.142742075083008e-09
-98.29540901719682	-17.874426991236398	5.5610128481056256e-08	-2.9647977617450753e-08	-2.256003578372475e-08	3.9493383398704e-08	7.2965992168537996e-09	7.625200976652177e-09	6.880029765289194e-09	7.569882900380404e-09
-102.69775734433212	-2.403853215231654	7.913335096610083e-08	-4.6819562573004274e-08	-2.965990027825699e-08	5.5197812957341236e-08	8.89718263601492e-09	9.315315357283739e-09	7.928884510205598e-09	9.092563843472564e-09
-64.29481761531933	41.2546809540625	3.7600287907561255e-08	-2.628644084621834e-08	-2.1892100059371428e-08	1.4386170624058663e-08	5.527362145662507e-09	6.979405528196516e-09	5.569266355769438e-09	6.649727592726379e-09
-48.29808342947452	42.88492881933527	5.71171336177793e-08	-3.774449550357126e-08	-3.7371901046327544e-08	2.0213914281662874e-08	7.125690474536135e-09	8.25730076410234e-09	6.084931041558068e-09	8.231620301307346e-09
-132.94701632265304	-134.5257564224591	3.887296682486196e-08	-2.2449481378900392e-08	2.4596194976920317e-10	3.046527036782034e-08	6.083818811092752e-09	6.43314495974863e-09	5.550002396164541e-09	6.0872343989321955e-09
-128.51397462577174	-150.60288340155043	2.361763919892936e-08	-1.3641173798528688e-08	-1.1981082106326743e-08	1.370704089497948e-08	4.52259329910155e-09	4.8517706232220186e-09	4.251625914901542e-09	4.85352113611921e-09
-155.06134795597575	-160.92670611724384	2.4748713329974436e-08	-1.6938991569151048e-08	-1.3594839367610516e-08	8.73817902124231e-09	4.230435588908362e-09	4.834079437052089e-09	4.064696909613817e-09	5.453527648070962e-09
-163.8765292118431	-151.05334598438623	1.6286833599969234e-08	-1.008955544832745e-08	-7.536826931756358e-09	9.887370533459598e-09	3.69992077219443e-09	4.073101493587541e-09	3.384291981818028e-09	4.0781251802279634e-09
-167.7333317900414	-144.09668807002458	2.0732989243066776e-08	-1.4241630362508167e-08	-1.0934713188369566e-08	8.190219675211127e-09	3.968087332772778e-09	4.745134836943486e-09	3.332129493986805e-09	4.064467760987856e-09
-160.51277417565564	-131.7663026747594	2.4013041674550213e-08	-1.8046763868445103e-08	-9.431402188008296e-09	1.09324332350568e-08	4.82945962619631e-09	5.154198183491282e-09	4.486163166161879e-09	4.4220835954509384e-09
-155.00739451468064	-125.87647689957342	2.465714802747156e-08	-1.5286807800642347e-08	-8.620937009839821e-09	1.6056658630077055e-08	4.710817996158555e-09	5.227011957852181e-09	4.5448918774069916e-09	4.963961183486801e-09
-145.2275444822277	-125.79856981017176	2.299502271461038e-08	-1.1414778163240809e-08	-9.924131909361523e-09	1.6937600188957447e-08	4.194054800981567e-09	4.854875850679759e-09	4.403155043124554e-09	4.685436514265606e-09
-138.4692398922634	-121.41525748363075	3.533288172640449e-08	-2.726219647743155e-08	-5.495288028934321e-09	2.007824829099246e-08	6.208097455689365e-09	6.388570187802525e-09	5.2410101734905905e-09	6.124089906711077e-09
-128.19615001599138	-129.26017492641412	3.1011429730153974e-08	-9.651070909185564e-09	-7.53743572577018e-09	2.4945847743628655e-08	5.215060480072445e-09	5.1161693464638835e-09	5.460213286841948e-09	5.366991994270017e-09
-122.61106130325173	-147.26462286459827	2.8404405973761948e-08	-1.8684606658626266e-08	-2.379116666286514e-09	2.1180007126116374e-08	5.109317206270191e-09	4.974050428781998e-09	4.736757868611346e-09	4.924598387911569e-09
-123.72408645041716	-155.6049433546841	2.52085611460119e-08	-1.9941235990418213e-08	-8.91651354195345e-09	1.1965332027845948e-08	4.611219907516525e-09	4.923722199771437e-09	4.2100932974944535e-09	4.80029557024796e-09
-137.57998666923942	-166.05353201950626	2.4628201828647096e-08	-7.771549865100354e-09	-9.798218567864398e-09	2.0358020987286075e-08	4.732258601123971e-09	5.260895597190849e-09	4.169103531121673e-09	5.154924826106156e-09
-144.97745549557462	-168.6226233851215	1.8773824879236975e-08	-1.324763292590832e-08	-4.19531946665564e-09	1.219110524939246e-08	4.534999053862127e-09	4.905351650638079e-09	3.8237212603509425e-09	4.158778498408289e-09
-158.58306326319195	-167.85445844312383	1.5503638047196396e-08	-1.1893250464117166e-08	-6.473318703484349e-09	5.74254871214193e-09	3.763553256055455e-09	4.333767823448918e-09	3.5856212190594708e-09	3.6025265215401815e-09
-172.6955737657591	-149.42728134757036	1.8953333892839425e-08	-1.5513035250306097e-08	-6.2651447120512506e-09	7.59147496322983e-09	3.8747187119388885e-09	4.4198198153846715e-09	3.672943138998331e-09	4.020844050611883e-09
-171.2038482296068	-137.8232782743399	1.4856320172649151e-08	-1.0061032997384257e-08	-6.055472106010493e-09	8.698767822611615e-09	3.653643168765933e-09	3.845439875307272e-09	3.2750976407656618e-09	3.6102255874776457e-09
-164.50173465155405	-123.30277321402542	3.0237035351601976e-08	-2.5592087575127142e-08	-7.880365989752715e-09	1.3263964125219601e-08	6.157449912549321e-09	6.2403362600463795e-09	4.96807318592527e-09	5.8145990149850855e-09
-135.6383356388092	-112.05901962940494	3.563740415907937e-08	-1.549420206107135e-08	-1.5485825179523942e-08	2.7420070261894252e-08	4.85772939091107e-09	5.8182362815898725e-09	5.8475649783755044e-09	5.521128370858112e-09
-132.37637569815456	-174.86339545621303	2.1441548493307743e-08	-1.2441805070734355e-08	-4.0967049150972775e-09	1.579960705977513e-08	3.3449612300292693e-09	3.606047129012343e-09	3.626650903144966e-09	3.2199294872278432e-09
-179.92681128057393	-132.88653178650443	1.5362530986143076e-08	-1.1810423789722076e-08	-2.556457911634705e-09	9.002740906316895e-09	3.682209894737565e-09	3.688135339801254e-09	3.555305074803491e-09	3.6911446200638145e-09
-174.51906978529402	-126.82794291817099	1.9823631797147072e-08	-9.345162605503672e-09	-9.387140803968189e-09	1.1171413855011305e-08	3.775322646122047e-09	4.418663866530287e-09	3.7192889747697547e-09	4.302120857406808e-09
-152.91344470121518	-114.11235634363355	2.671400684682541e-08	-2.0463724977428705e-08	-8.773526694548002e-09	1.4467441261674394e-08	5.305922596681173e-09	5.441252575592831e-09	4.7953492730250155e-09	5.25440239462408e-09
-110.80595955306276	-163.58054316760322	2.374732938670861e-08	-1.6087621460466013e-08	-5.5931302849347185e-09	1.595465660345795e-08	4.803379138338681e-09	5.079980550028186e-09	3.9944742525359834e-09	4.870231239593622e-09
-121.75675650055103	-175.06283854210494	2.2494214053624622e-08	-1.428667685379833e-08	-1.4802468415910974e-08	8.335320693953319e-09	4.225243466791845e-09	4.914918821996507e-09	4.169376849640158e-09	4.950001724096446e-09
-178.49377505891243	-162.73786346364986	1.5505225487049822e-08	-6.609865784115331e-09	-5.148509338594505e-09	1.2230759712562873e-08	3.7850715619750905e-09	4.448571468487762e-09	3.5513176633090136e-09	4.073763364308725e-09
-61.76688085952209	-252.60103002694814	9.841308968854714e-09	-7.505280820061454e-09	-4.981558893295895e-09	3.4431417822814177e-09	2.8290101566528337e-09	3.466707073210909e-09	2.610292419694936e-09	2.9717953270499047e-09
-64.6619510253056	-253.45592604319745	1.4597082243374112e-08	-1.1193619355358212e-08	-3.5614359054494187e-09	7.813989279837062e-09	4.303235121131131e-09	4.3049850304306435e-09	3.495700365775066e-09	4.222142935201267e-09
-73.09128474816306	-240.4482649995673	1.4551762296655054e-08	-1.297915791568499e-08	-3.922570765386441e-09	5.185459013825416e-09	3.765675353475586e-09	3.99875652000323e-09	3.344621572510218e-09	3.852972683716615e-09
-35.63205516178026	-227.51565920019937	1.7563853336415507e-08	-1.135832317941376e-08	-5.79550304661141e-09	1.1424346068155983e-08	3.8335021390702904e-09	3.967269402237836e-09	3.710464356362608e-09	4.171352988395972e-09
-36.27809657480587	-241.90073976731713	2.0082095567669065e-08	-1.7652325415718307e-08	-4.570318678293028e-09	7.366391083125458e-09	5.116813417687136e-09	5.243862104435848e-09	4.402750050896229e-09	4.847386061900305e-09
-46.94705232328474	-254.48898831177692	1.7345661169686752e-08	-1.5732923627554102e-08	-9.250856831464953e-10	4.542787605918653e-09	4.370857428085353e-09	4.629908555351327e-09	3.6207622077931453e-09	3.7016366050237878e-09
-50.857438824184584	-261.6026060750981	6.447398352982279e-09	-5.37463715897399e-09	-7.72032712415277e-10	2.1723308867983413e-09	2.466285518231323e-09	2.464964493027425e-09	2.186112712194251e-09	2.591555911252067e-09
-63.50591219876392	-259.54108359247425	8.033409755317076e-09	-6.52266572272587e-09	-2.3156812858644396e-09	3.2516955994132734e-09	2.594637948970519e-09	2.6792055221382174e-09	2.4824827267499667e-09	2.770174372821439e-09
-73.55776392658073	-251.62660741292024	8.826509639717644e-09	-7.509816157700894e-09	-2.4629814193114423e-09	1.5502213645354347e-09	3.0767399551168775e-09	3.2049382157348816e-09	2.7052284084934513e-09	2.9052288944872486e-09
-76.73366121943134	-246.2263967020992	8.979639508888952e-09	-7.275499645315653e-09	-4.042841344253627e-09	3.0090508554353905e-09	3.0311703685127323e-09	3.346732036916898e-09	2.8112296569848673e-09	3.285980597839382e-09
-79.61003891537943	-238.29493131452838	1.5229409343965424e-08	-1.082794870893603e-08	-1.7969802931272615e-09	9.684984645256853e-09	3.3617604498672775e-09	3.696895570904941e-09	3.477415183045534e-09	3.4759846724317784e-09
-72.26552016771483	-222.4123708887007	1.314065488835845e-08	-4.448992513750769e-09	-9.549748177339272e-09	4.692402959393835e-09	3.085687369937044e-09	3.5048651605570227e-09	2.9501407525430743e-09	3.558920303332199e-09
-66.9565911469962	-216.60483534235175	1.3679285691031456e-08	-9.687529897398953e-09	-9.383605459618493e-09	3.62016134260648e-10	3.188042648172334e-09	3.957440904734695e-09	2.7844759497967276e-09	4.045952293661701e-09
-54.648700408184006	-210.79631874097024	2.2856016799110928e-08	-1.7194671671949252e-08	-1.2184887948697038e-08	7.796233879479028e-09	4.467769712326572e-09	5.001736188829687e-09	4.0824952842124735e-09	4.898016417706605e-09
-29.68536651259499	-231.42735609948545	2.0929306818353057e-08	-1.5429410998611373e-08	-1.0060142634652885e-08	-1.3423312942940368e-09	4.198112654533102e-09	5.324068466040869e-09	3.976948500564761e-09	4.65934156372932e-09
-75.17074814352219	-258.7555607910289	1.1917794444422201e-08	-7.889988425460938e-09	-5.348409861138854e-09	6.193874760503102e-09	3.2162138347802903e-09	3.5537865925268133e-09	3.0738867675799767e-09	3.3849944559631038e-09
-80.98244305945504	-253.30651934947832	6.117291446314345e-09	-5.420758989604231e-09	-1.804565370758733e-09	-5.048006364927367e-10	2.1988790157791868e-09	2.4068791222802914e-09	2.228143186210726e-09	2.5046675906205253e-09
-84.38111643571563	-234.7185463266515	1.9607335027191368e-08	-1.818376298786231e-08	-2.6424744068296805e-09	3.87691311657069e-09	4.1192089132481585e-09	4.2936750958836855e-09	3.764756200445414e-09	4.125922799609561e-09
-80.90936732002884	-217.07608100255212	1.5988200006028146e-08	-1.2346806325261177e-08	-6.019743627478882e-09	7.568161167112866e-09	3.733798463452501e-09	4.095065308004089e-09	3.6709734243850835e-09	4.485663162516957e-09
-72.25478265344137	-208.59240707212604	2.0264264150812572e-08	-1.4401990701674684e-08	-4.184447665126085e-09	1.3510979438921454e-08	3.820531077310587e-09	4.281611800331026e-09	3.770570413982458e-09	3.9672649452233464e-09
-63.04762828295354	-208.50247098222752	2.8249019220381422e-08	-1.7258864728102853e-08	-9.558271289167083e-09	1.9363240942029684e-08	5.033454068362691e-09	5.849103573826425e-09	4.5684239901144715e-09	5.071600202437019e-09
-26.572542055101227	-217.23588264627907	2.2728462133501553e-08	-9.49025035764254e-09	-5.5270343638492276e-09	1.9205126073881995e-08	4.994927595543412e-09	4.887712092934142e-09	3.974577005129087e-09	5.134112335253039e-09
-28.622130751899125	-258.87408954672213	1.5014865112603686e-08	-1.42854311571181e-08	2.4716422629768246e-09	2.6075627202076324e-09	3.785766822123408e-09	3.744451444454589e-09	3.809559384799383e-09	3.3418395773911157e-09
-87.64954720431521	-256.1914763930365	1.3548577929989402e-08	-1.0906458370293804e-08	-2.385716598849274e-09	-1.9248528426338066e-09	3.614572409262233e-09	3.7104268245618865e-09	3.271786294363974e-09	3.4150820444891883e-09
-94.64284783606348	-237.37869069128573	9.543300408847383e-09	-7.823614047473165e-09	-2.975817766229974e-09	4.283546919948409e-09	2.8164889004036936e-09	3.2523321079309034e-09	2.7305708734514574e-09	3.28236545519524e-09
-90.33019963999742	-221.96465468006048	1.4258002528478366e-08	-1.0098805641640448e-08	-6.732651461359193e-09	4.7709269472673295e-09	3.845777437016177e-09	4.288436957818074e-09	3.601148643254212e-09	4.1316641957515895e-09
-54.53695365015507	-195.79538296317025	2.6880762546754313e-08	-2.3500983858582057e-08	-4.792431502423614e-09	1.1928616482469322e-08	5.5509495931033296e-09	5.714658677684103e-09	5.0464245998227714e-09	4.573834086664692e-09
-20.297358976974543	-213.0773958260861	2.3492481160607106e-08	-1.8589156845924835e-08	-7.88033235570719e-09	1.0943907640698413e-08	4.7843078886169514e-09	4.8615946363992836e-09	4.8511451245836124e-09	5.275672784674877e-09
72.66281839596985	-206.45652050235225	4.015449342859101e-08	-2.8644486578846263e-08	-7.191733606100947e-09	2.4410549396442215e-08	6.199187542184219e-09	6.400574931953765e-09	4.973760290979422e-09	6.312312853608237e-09
74.86141806812984	-208.58308221333274	3.492639457948792e-08	-2.6673183274257058e-08	-9.081597878862143e-09	1.89665605346936e-08	5.789938055650416e-09	5.938434432553143e-09	5.343301777922739e-09	5.898538256038521e-09
68.05867799998154	-222.3959859927334	2.1791782743972004e-08	-1.774476282195108e-08	-6.659057429768172e-09	8.195309760105037e-09	4.003368776653935e-09	4.216945052267144e-09	4.147108549458578e-09	4.348561423283742e-09
52.7643070507738	-226.44029943869018	1.8565134397168145e-08	-1.575827328011296e-08	6.984489764159987e-10	9.152381571721298e-09	4.163434918700471e-09	4.016023365316621e-09	3.6271643921809382e-09	3.5986325628728684e-09
40.024669760265056	-216.8055748665441	2.057999051121044e-08	-1.3290413709242724e-08	-1.121149584946223e-08	1.0428214737764858e-08	3.9202938787593e-09	4.485054268805145e-09	3.582837563417683e-09	4.404236700003088e-09
37.65451452625988	-203.73530523208072	2.7040015509224483e-08	-2.361050908199173e-08	-1.1498140503444213e-08	5.260399936007531e-09	5.022846629468654e-09	5.957715827855275e-09	4.483276691988061e-09	5.240506852042092e-09
58.35296141189306	-187.2884294324772	3.203625741182837e-08	-2.3369207468745875e-08	-7.369103606720417e-09	1.7714903867376917e-08	5.6511382428993284e-09	5.663493008067069e-09	5.535031824634004e-09	5.498255271129635e-09
